Center	Date	Year	Month	Week	Day	Weekday	Volume
Northeast	1/16/2014	2014	January	3	16	Thursday	109305
Northeast	1/17/2014	2014	January	3	17	Friday	81465
Northeast	1/18/2014	2014	January	3	18	Saturday	158763
Northeast	1/19/2014	2014	January	3	19	Sunday	63373
Northeast	1/20/2014	2014	January	3	20	Monday	63628
Northeast	1/21/2014	2014	January	3	21	Tuesday	156665
Northeast	1/22/2014	2014	January	4	22	Wednesday	93950
Northeast	1/23/2014	2014	January	4	23	Thursday	112005
Northeast	1/24/2014	2014	January	4	24	Friday	114614
Northeast	1/25/2014	2014	January	4	25	Saturday	44153
Northeast	1/26/2014	2014	January	4	26	Sunday	141970
Northeast	1/27/2014	2014	January	4	27	Monday	70293
Northeast	1/28/2014	2014	January	4	28	Tuesday	147360
Northeast	1/29/2014	2014	January	5	29	Wednesday	92559
Northeast	1/30/2014	2014	January	5	30	Thursday	138517
Northeast	1/31/2014	2014	January	5	31	Friday	91300
Northeast	2/1/2014	2014	February	1	1	Saturday	49066
Northeast	2/2/2014	2014	February	1	2	Sunday	52166
Northeast	2/3/2014	2014	February	1	3	Monday	60821
Northeast	2/4/2014	2014	February	1	4	Tuesday	14388
Northeast	2/5/2014	2014	February	1	5	Wednesday	75682
Northeast	2/6/2014	2014	February	1	6	Thursday	23243
Northeast	2/7/2014	2014	February	1	7	Friday	41924
Northeast	2/8/2014	2014	February	2	8	Saturday	64492
Northeast	2/9/2014	2014	February	2	9	Sunday	75695
Northeast	2/10/2014	2014	February	2	10	Monday	47355
Northeast	2/11/2014	2014	February	2	11	Tuesday	28017
Northeast	2/12/2014	2014	February	2	12	Wednesday	23449
Northeast	2/13/2014	2014	February	2	13	Thursday	68312
Northeast	2/14/2014	2014	February	2	14	Friday	69821
Northeast	2/15/2014	2014	February	3	15	Saturday	54900
Northeast	2/16/2014	2014	February	3	16	Sunday	44126
Northeast	2/17/2014	2014	February	3	17	Monday	66001
Northeast	2/18/2014	2014	February	3	18	Tuesday	82890
Northeast	2/19/2014	2014	February	3	19	Wednesday	59868
Northeast	2/20/2014	2014	February	3	20	Thursday	83683
Northeast	2/21/2014	2014	February	3	21	Friday	15292
Northeast	2/22/2014	2014	February	4	22	Saturday	83928
Northeast	2/23/2014	2014	February	4	23	Sunday	45696
Northeast	2/24/2014	2014	February	4	24	Monday	46118
Northeast	2/25/2014	2014	February	4	25	Tuesday	30175
Northeast	2/26/2014	2014	February	4	26	Wednesday	34053
Northeast	2/27/2014	2014	February	4	27	Thursday	63629
Northeast	2/28/2014	2014	February	4	28	Friday	68227
Northeast	3/1/2014	2014	March	1	1	Saturday	83847
Northeast	3/2/2014	2014	March	1	2	Sunday	80830
Northeast	3/3/2014	2014	March	1	3	Monday	83935
Northeast	3/4/2014	2014	March	1	4	Tuesday	88273
Northeast	3/5/2014	2014	March	1	5	Wednesday	80297
Northeast	3/6/2014	2014	March	1	6	Thursday	85088
Northeast	3/7/2014	2014	March	1	7	Friday	43687
Northeast	3/8/2014	2014	March	2	8	Saturday	71302
Northeast	3/9/2014	2014	March	2	9	Sunday	51672
Northeast	3/10/2014	2014	March	2	10	Monday	28669
Northeast	3/11/2014	2014	March	2	11	Tuesday	35185
Northeast	3/12/2014	2014	March	2	12	Wednesday	73994
Northeast	3/13/2014	2014	March	2	13	Thursday	87630
Northeast	3/14/2014	2014	March	2	14	Friday	30933
Northeast	3/15/2014	2014	March	3	15	Saturday	74889
Northeast	3/16/2014	2014	March	3	16	Sunday	84788
Northeast	3/17/2014	2014	March	3	17	Monday	79575
Northeast	3/18/2014	2014	March	3	18	Tuesday	72925
Northeast	3/19/2014	2014	March	3	19	Wednesday	50631
Northeast	3/20/2014	2014	March	3	20	Thursday	81575
Northeast	3/21/2014	2014	March	3	21	Friday	65253
Northeast	3/22/2014	2014	March	4	22	Saturday	53105
Northeast	3/23/2014	2014	March	4	23	Sunday	68408
Northeast	3/24/2014	2014	March	4	24	Monday	16125
Northeast	3/25/2014	2014	March	4	25	Tuesday	81737
Northeast	3/26/2014	2014	March	4	26	Wednesday	44911
Northeast	3/27/2014	2014	March	4	27	Thursday	55736
Northeast	3/28/2014	2014	March	4	28	Friday	33445
Northeast	3/29/2014	2014	March	5	29	Saturday	82256
Northeast	3/30/2014	2014	March	5	30	Sunday	71156
Northeast	3/31/2014	2014	March	5	31	Monday	78602
Northeast	4/1/2014	2014	April	1	1	Tuesday	48129
Northeast	4/2/2014	2014	April	1	2	Wednesday	21912
Northeast	4/3/2014	2014	April	1	3	Thursday	79506
Northeast	4/4/2014	2014	April	1	4	Friday	26491
Northeast	4/5/2014	2014	April	1	5	Saturday	62019
Northeast	4/6/2014	2014	April	1	6	Sunday	85727
Northeast	4/7/2014	2014	April	1	7	Monday	43475
Northeast	4/8/2014	2014	April	2	8	Tuesday	76409
Northeast	4/9/2014	2014	April	2	9	Wednesday	52024
Northeast	4/10/2014	2014	April	2	10	Thursday	38441
Northeast	4/11/2014	2014	April	2	11	Friday	82531
Northeast	4/12/2014	2014	April	2	12	Saturday	25096
Northeast	4/13/2014	2014	April	2	13	Sunday	45428
Northeast	4/14/2014	2014	April	2	14	Monday	26188
Northeast	4/15/2014	2014	April	3	15	Tuesday	59989
Northeast	4/16/2014	2014	April	3	16	Wednesday	42480
Northeast	4/17/2014	2014	April	3	17	Thursday	55728
Northeast	4/18/2014	2014	April	3	18	Friday	67071
Northeast	4/19/2014	2014	April	3	19	Saturday	88346
Northeast	4/20/2014	2014	April	3	20	Sunday	79746
Northeast	4/21/2014	2014	April	3	21	Monday	14479
Northeast	4/22/2014	2014	April	4	22	Tuesday	88157
Northeast	4/23/2014	2014	April	4	23	Wednesday	30398
Northeast	4/24/2014	2014	April	4	24	Thursday	36350
Northeast	4/25/2014	2014	April	4	25	Friday	58285
Northeast	4/26/2014	2014	April	4	26	Saturday	79453
Northeast	4/27/2014	2014	April	4	27	Sunday	20383
Northeast	4/28/2014	2014	April	4	28	Monday	69308
Northeast	4/29/2014	2014	April	5	29	Tuesday	57107
Northeast	4/30/2014	2014	April	5	30	Wednesday	72219
Northeast	5/1/2014	2014	May	1	1	Thursday	84430
Northeast	5/2/2014	2014	May	1	2	Friday	80607
Northeast	5/3/2014	2014	May	1	3	Saturday	46122
Northeast	5/4/2014	2014	May	1	4	Sunday	47761
Northeast	5/5/2014	2014	May	1	5	Monday	44844
Northeast	5/6/2014	2014	May	1	6	Tuesday	23500
Northeast	5/7/2014	2014	May	1	7	Wednesday	72242
Northeast	5/8/2014	2014	May	2	8	Thursday	78470
Northeast	5/9/2014	2014	May	2	9	Friday	45094
Northeast	5/10/2014	2014	May	2	10	Saturday	40982
Northeast	5/11/2014	2014	May	2	11	Sunday	60305
Northeast	5/12/2014	2014	May	2	12	Monday	61978
Northeast	5/13/2014	2014	May	2	13	Tuesday	44455
Northeast	5/14/2014	2014	May	2	14	Wednesday	64053
Northeast	5/15/2014	2014	May	3	15	Thursday	40957
Northeast	5/16/2014	2014	May	3	16	Friday	54156
Northeast	5/17/2014	2014	May	3	17	Saturday	60288
Northeast	5/18/2014	2014	May	3	18	Sunday	73586
Northeast	5/19/2014	2014	May	3	19	Monday	18477
Northeast	5/20/2014	2014	May	3	20	Tuesday	52451
Northeast	5/21/2014	2014	May	3	21	Wednesday	22518
Northeast	5/22/2014	2014	May	4	22	Thursday	29424
Northeast	5/23/2014	2014	May	4	23	Friday	65290
Northeast	5/24/2014	2014	May	4	24	Saturday	59967
Northeast	5/25/2014	2014	May	4	25	Sunday	79284
Northeast	5/26/2014	2014	May	4	26	Monday	37754
Northeast	5/27/2014	2014	May	4	27	Tuesday	56460
Northeast	5/28/2014	2014	May	4	28	Wednesday	67271
Northeast	5/29/2014	2014	May	5	29	Thursday	45351
Northeast	5/30/2014	2014	May	5	30	Friday	53491
Northeast	5/31/2014	2014	May	5	31	Saturday	72458
Northeast	6/1/2014	2014	June	1	1	Sunday	52479
Northeast	6/2/2014	2014	June	1	2	Monday	45605
Northeast	6/3/2014	2014	June	1	3	Tuesday	57749
Northeast	6/4/2014	2014	June	1	4	Wednesday	64365
Northeast	6/5/2014	2014	June	1	5	Thursday	46709
Northeast	6/6/2014	2014	June	1	6	Friday	31618
Northeast	6/7/2014	2014	June	1	7	Saturday	67728
Northeast	6/8/2014	2014	June	2	8	Sunday	33073
Northeast	6/9/2014	2014	June	2	9	Monday	46862
Northeast	6/10/2014	2014	June	2	10	Tuesday	69032
Northeast	6/11/2014	2014	June	2	11	Wednesday	14390
Northeast	6/12/2014	2014	June	2	12	Thursday	35663
Northeast	6/13/2014	2014	June	2	13	Friday	44806
Northeast	6/14/2014	2014	June	2	14	Saturday	61437
Northeast	6/15/2014	2014	June	3	15	Sunday	54352
Northeast	6/16/2014	2014	June	3	16	Monday	86707
Northeast	6/17/2014	2014	June	3	17	Tuesday	61017
Northeast	6/18/2014	2014	June	3	18	Wednesday	61095
Northeast	6/19/2014	2014	June	3	19	Thursday	77926
Northeast	6/20/2014	2014	June	3	20	Friday	29819
Northeast	6/21/2014	2014	June	3	21	Saturday	16421
Northeast	6/22/2014	2014	June	4	22	Sunday	32279
Northeast	6/23/2014	2014	June	4	23	Monday	57404
Northeast	6/24/2014	2014	June	4	24	Tuesday	15433
Northeast	6/25/2014	2014	June	4	25	Wednesday	84409
Northeast	6/26/2014	2014	June	4	26	Thursday	55136
Northeast	6/27/2014	2014	June	4	27	Friday	30236
Northeast	6/28/2014	2014	June	4	28	Saturday	38077
Northeast	6/29/2014	2014	June	5	29	Sunday	19694
Northeast	6/30/2014	2014	June	5	30	Monday	40949
Northeast	7/1/2014	2014	July	1	1	Tuesday	77182
Northeast	7/2/2014	2014	July	1	2	Wednesday	19854
Northeast	7/3/2014	2014	July	1	3	Thursday	84231
Northeast	7/4/2014	2014	July	1	4	Friday	67664
Northeast	7/5/2014	2014	July	1	5	Saturday	85449
Northeast	7/6/2014	2014	July	1	6	Sunday	24222
Northeast	7/7/2014	2014	July	1	7	Monday	23347
Northeast	7/8/2014	2014	July	2	8	Tuesday	83771
Northeast	7/9/2014	2014	July	2	9	Wednesday	83121
Northeast	7/10/2014	2014	July	2	10	Thursday	57475
Northeast	7/11/2014	2014	July	2	11	Friday	82819
Northeast	7/12/2014	2014	July	2	12	Saturday	72553
Northeast	7/13/2014	2014	July	2	13	Sunday	28727
Northeast	7/14/2014	2014	July	2	14	Monday	41866
Northeast	7/15/2014	2014	July	3	15	Tuesday	34258
Northeast	7/16/2014	2014	July	3	16	Wednesday	86446
Northeast	7/17/2014	2014	July	3	17	Thursday	25490
Northeast	7/18/2014	2014	July	3	18	Friday	52571
Northeast	7/19/2014	2014	July	3	19	Saturday	83338
Northeast	7/20/2014	2014	July	3	20	Sunday	83697
Northeast	7/21/2014	2014	July	3	21	Monday	55845
Northeast	7/22/2014	2014	July	4	22	Tuesday	57634
Northeast	7/23/2014	2014	July	4	23	Wednesday	43687
Northeast	7/24/2014	2014	July	4	24	Thursday	52342
Northeast	7/25/2014	2014	July	4	25	Friday	78964
Northeast	7/26/2014	2014	July	4	26	Saturday	35900
Northeast	7/27/2014	2014	July	4	27	Sunday	82599
Northeast	7/28/2014	2014	July	4	28	Monday	76675
Northeast	7/29/2014	2014	July	5	29	Tuesday	36391
Northeast	7/30/2014	2014	July	5	30	Wednesday	86872
Northeast	7/31/2014	2014	July	5	31	Thursday	18059
Northeast	8/1/2014	2014	August	1	1	Friday	53756
Northeast	8/2/2014	2014	August	1	2	Saturday	83472
Northeast	8/3/2014	2014	August	1	3	Sunday	29843
Northeast	8/4/2014	2014	August	1	4	Monday	18141
Northeast	8/5/2014	2014	August	1	5	Tuesday	56954
Northeast	8/6/2014	2014	August	1	6	Wednesday	30913
Northeast	8/7/2014	2014	August	1	7	Thursday	24187
Northeast	8/8/2014	2014	August	2	8	Friday	58406
Northeast	8/9/2014	2014	August	2	9	Saturday	69973
Northeast	8/10/2014	2014	August	2	10	Sunday	58384
Northeast	8/11/2014	2014	August	2	11	Monday	49297
Northeast	8/12/2014	2014	August	2	12	Tuesday	44722
Northeast	8/13/2014	2014	August	2	13	Wednesday	48531
Northeast	8/14/2014	2014	August	2	14	Thursday	53041
Northeast	8/15/2014	2014	August	3	15	Friday	87103
Northeast	8/16/2014	2014	August	3	16	Saturday	26299
Northeast	8/17/2014	2014	August	3	17	Sunday	63284
Northeast	8/18/2014	2014	August	3	18	Monday	25065
Northeast	8/19/2014	2014	August	3	19	Tuesday	59184
Northeast	8/20/2014	2014	August	3	20	Wednesday	37015
Northeast	8/21/2014	2014	August	3	21	Thursday	32381
Northeast	8/22/2014	2014	August	4	22	Friday	81586
Northeast	8/23/2014	2014	August	4	23	Saturday	75776
Northeast	8/24/2014	2014	August	4	24	Sunday	70142
Northeast	8/25/2014	2014	August	4	25	Monday	58379
Northeast	8/26/2014	2014	August	4	26	Tuesday	66899
Northeast	8/27/2014	2014	August	4	27	Wednesday	45495
Northeast	8/28/2014	2014	August	4	28	Thursday	37161
Northeast	8/29/2014	2014	August	5	29	Friday	27098
Northeast	8/30/2014	2014	August	5	30	Saturday	87924
Northeast	8/31/2014	2014	August	5	31	Sunday	34845
Northeast	9/1/2014	2014	September	1	1	Monday	36684
Northeast	9/2/2014	2014	September	1	2	Tuesday	58922
Northeast	9/3/2014	2014	September	1	3	Wednesday	36219
Northeast	9/4/2014	2014	September	1	4	Thursday	34766
Northeast	9/5/2014	2014	September	1	5	Friday	63822
Northeast	9/6/2014	2014	September	1	6	Saturday	86080
Northeast	9/7/2014	2014	September	1	7	Sunday	55151
Northeast	9/8/2014	2014	September	2	8	Monday	69877
Northeast	9/9/2014	2014	September	2	9	Tuesday	49411
Northeast	9/10/2014	2014	September	2	10	Wednesday	28052
Northeast	9/11/2014	2014	September	2	11	Thursday	43384
Northeast	9/12/2014	2014	September	2	12	Friday	78588
Northeast	9/13/2014	2014	September	2	13	Saturday	60904
Northeast	9/14/2014	2014	September	2	14	Sunday	69589
Northeast	9/15/2014	2014	September	3	15	Monday	67055
Northeast	9/16/2014	2014	September	3	16	Tuesday	15717
Northeast	9/17/2014	2014	September	3	17	Wednesday	66264
Northeast	9/18/2014	2014	September	3	18	Thursday	39172
Northeast	9/19/2014	2014	September	3	19	Friday	38246
Northeast	9/20/2014	2014	September	3	20	Saturday	20129
Northeast	9/21/2014	2014	September	3	21	Sunday	88122
Northeast	9/22/2014	2014	September	4	22	Monday	65996
Northeast	9/23/2014	2014	September	4	23	Tuesday	51891
Northeast	9/24/2014	2014	September	4	24	Wednesday	50791
Northeast	9/25/2014	2014	September	4	25	Thursday	21826
Northeast	9/26/2014	2014	September	4	26	Friday	23317
Northeast	9/27/2014	2014	September	4	27	Saturday	52520
Northeast	9/28/2014	2014	September	4	28	Sunday	73826
Northeast	9/29/2014	2014	September	5	29	Monday	75665
Northeast	9/30/2014	2014	September	5	30	Tuesday	77586
Northeast	10/1/2014	2014	October	1	1	Wednesday	58234
Northeast	10/2/2014	2014	October	1	2	Thursday	15478
Northeast	10/3/2014	2014	October	1	3	Friday	49194
Northeast	10/4/2014	2014	October	1	4	Saturday	68962
Northeast	10/5/2014	2014	October	1	5	Sunday	14932
Northeast	10/6/2014	2014	October	1	6	Monday	86935
Northeast	10/7/2014	2014	October	1	7	Tuesday	47948
Northeast	10/8/2014	2014	October	2	8	Wednesday	54100
Northeast	10/9/2014	2014	October	2	9	Thursday	26830
Northeast	10/10/2014	2014	October	2	10	Friday	77614
Northeast	10/11/2014	2014	October	2	11	Saturday	79722
Northeast	10/12/2014	2014	October	2	12	Sunday	82125
Northeast	10/13/2014	2014	October	2	13	Monday	66449
Northeast	10/14/2014	2014	October	2	14	Tuesday	72984
Northeast	10/15/2014	2014	October	3	15	Wednesday	63061
Northeast	10/16/2014	2014	October	3	16	Thursday	22582
Northeast	10/17/2014	2014	October	3	17	Friday	50863
Northeast	10/18/2014	2014	October	3	18	Saturday	23801
Northeast	10/19/2014	2014	October	3	19	Sunday	70473
Northeast	10/20/2014	2014	October	3	20	Monday	32467
Northeast	10/21/2014	2014	October	3	21	Tuesday	71407
Northeast	10/22/2014	2014	October	4	22	Wednesday	27420
Northeast	10/23/2014	2014	October	4	23	Thursday	66558
Northeast	10/24/2014	2014	October	4	24	Friday	61140
Northeast	10/25/2014	2014	October	4	25	Saturday	62516
Northeast	10/26/2014	2014	October	4	26	Sunday	21258
Northeast	10/27/2014	2014	October	4	27	Monday	78657
Northeast	10/28/2014	2014	October	4	28	Tuesday	42628
Northeast	10/29/2014	2014	October	5	29	Wednesday	16320
Northeast	10/30/2014	2014	October	5	30	Thursday	55761
Northeast	10/31/2014	2014	October	5	31	Friday	42105
Northeast	11/1/2014	2014	November	1	1	Saturday	106027
Northeast	11/2/2014	2014	November	1	2	Sunday	124558
Northeast	11/3/2014	2014	November	1	3	Monday	108144
Northeast	11/4/2014	2014	November	1	4	Tuesday	120832
Northeast	11/5/2014	2014	November	1	5	Wednesday	92147
Northeast	11/6/2014	2014	November	1	6	Thursday	152766
Northeast	11/7/2014	2014	November	1	7	Friday	92760
Northeast	11/8/2014	2014	November	2	8	Saturday	71392
Northeast	11/9/2014	2014	November	2	9	Sunday	131075
Northeast	11/10/2014	2014	November	2	10	Monday	94539
Northeast	11/11/2014	2014	November	2	11	Tuesday	64676
Northeast	11/12/2014	2014	November	2	12	Wednesday	159443
Northeast	11/13/2014	2014	November	2	13	Thursday	71483
Northeast	11/14/2014	2014	November	2	14	Friday	79894
Northeast	11/15/2014	2014	November	3	15	Saturday	64652
Northeast	11/16/2014	2014	November	3	16	Sunday	135553
Northeast	11/17/2014	2014	November	3	17	Monday	134845
Northeast	11/18/2014	2014	November	3	18	Tuesday	157161
Northeast	11/19/2014	2014	November	3	19	Wednesday	105008
Northeast	11/20/2014	2014	November	3	20	Thursday	147683
Northeast	11/21/2014	2014	November	3	21	Friday	157798
Northeast	11/22/2014	2014	November	4	22	Saturday	42859
Northeast	11/23/2014	2014	November	4	23	Sunday	153417
Northeast	11/24/2014	2014	November	4	24	Monday	73518
Northeast	11/25/2014	2014	November	4	25	Tuesday	78299
Northeast	11/26/2014	2014	November	4	26	Wednesday	147301
Northeast	11/27/2014	2014	November	4	27	Thursday	62144
Northeast	11/28/2014	2014	November	4	28	Friday	121750
Northeast	11/29/2014	2014	November	5	29	Saturday	71095
Northeast	11/30/2014	2014	November	5	30	Sunday	159834
Northeast	12/1/2014	2014	December	1	1	Monday	124555
Northeast	12/2/2014	2014	December	1	2	Tuesday	97247
Northeast	12/3/2014	2014	December	1	3	Wednesday	45119
Northeast	12/4/2014	2014	December	1	4	Thursday	49484
Northeast	12/5/2014	2014	December	1	5	Friday	66395
Northeast	12/6/2014	2014	December	1	6	Saturday	86275
Northeast	12/7/2014	2014	December	1	7	Sunday	143174
Northeast	12/8/2014	2014	December	2	8	Monday	107679
Northeast	12/9/2014	2014	December	2	9	Tuesday	148635
Northeast	12/10/2014	2014	December	2	10	Wednesday	158637
Northeast	12/11/2014	2014	December	2	11	Thursday	139311
Northeast	12/12/2014	2014	December	2	12	Friday	116195
Northeast	12/13/2014	2014	December	2	13	Saturday	112053
Northeast	12/14/2014	2014	December	2	14	Sunday	48407
Northeast	12/15/2014	2014	December	3	15	Monday	104634
